sku,name,short_description,description,price,weight,qty,_category,_attribute_set,_type,_root_category,status,tax_class_id,visibility,_product_websites,image,small_image,thumbnail,is_in_stock,_media_attribute_id,_media_image
6076658,JELLY BELLY FROZEN TIN 28G,JELLY BELLY FROZEN TIN 28G,JELLY BELLY FROZEN TIN 28G,39.5,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6076658.png,6076658.png,6076658.png,1,80,6076658.png
6076665,JELLY BELLY FROZEN TIN 111G,JELLY BELLY FROZEN TIN 111G,JELLY BELLY FROZEN TIN 111G,10.45,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6076665.png,6076665.png,6076665.png,1,80,6076665.png
6077082,LAFFY TAFFY MOVIE BOX 3.3OZ,LAFFY TAFFY MOVIE BOX 3.3OZ,LAFFY TAFFY MOVIE BOX 3.3OZ,14,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077082.png,6077082.png,6077082.png,1,80,6077082.png
6077129,WONKA GOBSTOPPER CHEWY 106G*12,WONKA GOBSTOPPER CHEWY 106G*12,WONKA GOBSTOPPER CHEWY 106G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077129.png,6077129.png,6077129.png,1,80,6077129.png
6077419,JR HARD CANDY W'MELON 53G*12,JR HARD CANDY W'MELON 53G*12,JR HARD CANDY W'MELON 53G*12,15.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077419.png,6077419.png,6077419.png,1,80,6077419.png
6077426,JR HARD CANDY RASPBERRY 53G*12,JR HARD CANDY RASPBERRY 53G*12,JR HARD CANDY RASPBERRY 53G*12,15.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077426.png,6077426.png,6077426.png,1,80,6077426.png
6077433,JR HARD CANDY APPLE 53G*12,JR HARD CANDY APPLE 53G*12,JR HARD CANDY APPLE 53G*12,15.6,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077433.png,6077433.png,6077433.png,1,80,6077433.png
6077624,REESES CRUNCHY COOKIES 39G*24,REESES CRUNCHY COOKIES 39G*24,REESES CRUNCHY COOKIES 39G*24,28.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077624.png,6077624.png,6077624.png,1,80,6077624.png
6077631,REESE BIG CUP COOKI K.S 75G*16,REESE BIG CUP COOKI K.S 75G*16,REESE BIG CUP COOKI K.S 75G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077631.png,6077631.png,6077631.png,1,80,6077631.png
6077648,HERSHEY LAYER MINT 39G*20,HERSHEY LAYER MINT 39G*20,HERSHEY LAYER MINT 39G*20,26,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077648.png,6077648.png,6077648.png,1,80,6077648.png
6077655,HERSHEY LAYER MINT K.SIZE,HERSHEY LAYER MINT K.SIZE,HERSHEY LAYER MINT K.SIZE,44,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6077655.png,6077655.png,6077655.png,1,80,6077655.png
6048877,ANNABELLE ROCKYROAD ORIGIN 48G,ANNABELLE ROCKYROAD ORIGIN 48G,ANNABELLE ROCKYROAD ORIGIN 48G,26.4,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6048877.png,6048877.png,6048877.png,1,80,6048877.png
6055899,IMPACT WARHEAD PUCKER 24G*18,IMPACT WARHEAD PUCKER 24G*18,IMPACT WARHEAD PUCKER 24G*18,18,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6055899.png,6055899.png,6055899.png,1,80,6055899.png
6057220,PLANTS VS ZOMBIES 99G*12,PLANTS VS ZOMBIES 99G*12,PLANTS VS ZOMBIES 99G*12,1.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057220.png,6057220.png,6057220.png,1,80,6057220.png
6057527,FRUIT JELLIES BOX 120G*24,FRUIT JELLIES BOX 120G*24,FRUIT JELLIES BOX 120G*24,1.75,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6057527.png,6057527.png,6057527.png,1,80,6057527.png
6064082,GOODNESSKNOW BAR PEACH 34G,GOODNESSKNOW BAR PEACH 34G,GOODNESSKNOW BAR PEACH 34G,16.8,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6064082.png,6064082.png,6064082.png,1,80,6064082.png
6045920,MEGALOAD CARAMEL CRUNCH 71G*16,MEGALOAD CARAMEL CRUNCH 71G*16,MEGALOAD CARAMEL CRUNCH 71G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6045920.png,6045920.png,6045920.png,1,80,6045920.png
6045944,MEGALOAD ORIGINAL 71G*16,MEGALOAD ORIGINAL 71G*16,MEGALOAD ORIGINAL 71G*16,35.2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6045944.png,6045944.png,6045944.png,1,80,6045944.png
6048099,DR PEPPER TWISTS 142G*12,DR PEPPER TWISTS 142G*12,DR PEPPER TWISTS 142G*12,2,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6048099.png,6048099.png,6048099.png,1,80,6048099.png
6027896,WHOPPERS  BOX  141G*12,WHOPPERS  BOX  141G*12,WHOPPERS  BOX  141G*12,21,0.3,50,Confectionery/USA Confectionery,Default,simple,Default Category,1,2,4,base,6027896.png,6027896.png,6027896.png,1,80,6027896.png
