sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brands,cin7_import,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
6069261,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"GRANS VANILLA FUDGE 40G*15",,,,0,/6/0/6069261_1.jpg,,,,,,,,,,"Use config","Use config","GRANS VANILLA FUDGE 40G*15",,,"Block after Info Column",,16.4800,0,"GRANS VANILLA FUDGE 40G*15",/6/0/6069261_1.jpg,,,,,1,2,/6/0/6069261_1.jpg,,"2017-12-07 21:52:29",grans-vanilla-fudge-40g-15,grans-vanilla-fudge-40g-15.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069261.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6069261_1.jpg,,0,0
6069216,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL SWIRLY POPS WHITE 12G*24",,,,0,/6/0/6069216.jpg,,,,,,,,,,"Use config","Use config","LL SWIRLY POPS WHITE 12G*24",,,"Block after Info Column",,5.0500,0,"LL SWIRLY POPS WHITE 12G*24",/6/0/6069216.jpg,,,,,1,2,/6/0/6069216.jpg,,"2017-12-07 21:47:25",ll-swirly-pops-white-12g-24,ll-swirly-pops-white-12g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069216.jpg,,0,0
6069209,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL SWIRLY POPS PINK 12G*24",,,,0,/6/0/6069209.jpg,,,,,,,,,,"Use config","Use config","LL SWIRLY POPS PINK 12G*24",,,"Block after Info Column",,5.0500,0,"LL SWIRLY POPS PINK 12G*24",/6/0/6069209.jpg,,,,,1,2,/6/0/6069209.jpg,,"2017-12-07 21:47:25",ll-swirly-pops-pink-12g-24,ll-swirly-pops-pink-12g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069209.jpg,,0,0
6069193,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL SWIRLY POPS BLUE 12G*24",,,,0,/6/0/6069193.jpg,,,,,,,,,,"Use config","Use config","LL SWIRLY POPS BLUE 12G*24",,,"Block after Info Column",,5.0500,0,"LL SWIRLY POPS BLUE 12G*24",/6/0/6069193.jpg,,,,,1,2,/6/0/6069193.jpg,,"2017-12-07 21:47:25",ll-swirly-pops-blue-12g-24,ll-swirly-pops-blue-12g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069193.jpg,,0,0
6069186,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL SWIRLY POPS RAINBOW 12G*24",,,,0,/6/0/6069186.jpg,,,,,,,,,,"Use config","Use config","LL SWIRLY POPS RAINBOW 12G*24",,,"Block after Info Column",,5.0500,0,"LL SWIRLY POPS RAINBOW 12G*24",/6/0/6069186.jpg,,,,,1,2,/6/0/6069186.jpg,,"2017-12-07 21:47:25",ll-swirly-pops-rainbow-12g-24,ll-swirly-pops-rainbow-12g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069186.jpg,,0,0
6069179,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL TWIRLY POPS 12G*24",,,,0,/6/0/6069179.jpg,,,,,,,,,,"Use config","Use config","LL TWIRLY POPS 12G*24",,,"Block after Info Column",,5.0500,0,"LL TWIRLY POPS 12G*24",/6/0/6069179.jpg,,,,,1,2,/6/0/6069179.jpg,,"2017-12-07 21:47:25",ll-twirly-pops-12g-24,ll-twirly-pops-12g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069179.jpg,,0,0
6069162,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"LL SWIRLY POPS 50G*10",,,,0,/6/0/6069162.jpg,,,,,,,,,,"Use config","Use config","LL SWIRLY POPS 50G*10",,,"Block after Info Column",,4.0000,0,"LL SWIRLY POPS 50G*10",/6/0/6069162.jpg,,,,,1,2,/6/0/6069162.jpg,,"2017-12-07 21:47:25",ll-swirly-pops-50g-10,ll-swirly-pops-50g-10.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069162.jpg,,0,0
6069063,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"FINI JUMBO TORNADO 40'S",,,,0,/6/0/6069063.jpg,,,,,,,,,,"Use config","Use config","FINI JUMBO TORNADO 40'S",,,"Block after Info Column",,21.9800,0,"FINI JUMBO TORNADO 40'S",/6/0/6069063.jpg,,,,,1,2,/6/0/6069063.jpg,,"2017-12-07 21:47:32",fini-jumbo-tornado-40-s,fini-jumbo-tornado-40-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069063.jpg,,0,0
6069056,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"BABY BANANA SPRAY 12'S",,,,0,/6/0/6069056.jpg,,,,,,,,,,"Use config","Use config","BABY BANANA SPRAY 12'S",,,"Block after Info Column",,12.6000,0,"BABY BANANA SPRAY 12'S",/6/0/6069056.jpg,,,,,1,2,/6/0/6069056.jpg,,"2017-12-07 21:47:32",baby-banana-spray-12-s,baby-banana-spray-12-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6069056.jpg,,0,0
6068806,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH WATERMELON 57G*24",,,,0,/6/0/6068806_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH WATERMELON 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH WATERMELON 57G*24",/6/0/6068806_1.jpg,,,,,1,2,/6/0/6068806_1.jpg,,"2017-12-07 21:52:48",sour-punch-watermelon-57g-24,sour-punch-watermelon-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068806.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068806_1.jpg,,0,0
6068790,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH CHERRY 57G*24",,,,0,/6/0/6068790_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH CHERRY 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH CHERRY 57G*24",/6/0/6068790_1.jpg,,,,,1,2,/6/0/6068790_1.jpg,,"2017-12-07 21:52:48",sour-punch-cherry-57g-24,sour-punch-cherry-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068790.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068790_1.jpg,,0,0
6068783,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH STRAWBERRY 57G*24",,,,0,/6/0/6068783_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH STRAWBERRY 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH STRAWBERRY 57G*24",/6/0/6068783_1.jpg,,,,,1,2,/6/0/6068783_1.jpg,,"2017-12-07 21:52:48",sour-punch-strawberry-57g-24,sour-punch-strawberry-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068783.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068783_1.jpg,,0,0
6068776,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH RAINBOW 57G*24",,,,0,/6/0/6068776_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH RAINBOW 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH RAINBOW 57G*24",/6/0/6068776_1.jpg,,,,,1,2,/6/0/6068776_1.jpg,,"2017-12-07 21:52:48",sour-punch-rainbow-57g-24,sour-punch-rainbow-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068776.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068776_1.jpg,,0,0
6068769,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH BLUE RASP 57G*24",,,,0,/6/0/6068769_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH BLUE RASP 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH BLUE RASP 57G*24",/6/0/6068769_1.jpg,,,,,1,2,/6/0/6068769_1.jpg,,"2017-12-07 21:52:48",sour-punch-blue-rasp-57g-24,sour-punch-blue-rasp-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068769.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068769_1.jpg,,0,0
6068752,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"SOUR PUNCH STRAW APPLE 57G*24",,,,0,/6/0/6068752_1.jpg,,,,,,,,,,"Use config","Use config","SOUR PUNCH STRAW APPLE 57G*24",,,"Block after Info Column",,26.4000,0,"SOUR PUNCH STRAW APPLE 57G*24",/6/0/6068752_1.jpg,,,,,1,2,/6/0/6068752_1.jpg,,"2017-12-07 21:52:48",sour-punch-straw-apple-57g-24,sour-punch-straw-apple-57g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068752.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068752_1.jpg,,0,0
6068691,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"RD BULLS BALLS 200",,,,0,/6/0/6068691_1.jpg,,,,,,,,,,"Use config","Use config","RD BULLS BALLS 200",,,"Block after Info Column",,14.0000,0,"RD BULLS BALLS 200",/6/0/6068691_1.jpg,,,,,1,2,/6/0/6068691_1.jpg,,"2017-12-07 21:52:29",rd-bulls-balls-200,rd-bulls-balls-200.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068691.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068691_1.jpg,,0,0
6068677,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"VAMPIRE CHEWS STRAWBERRY 60",,,,0,/6/0/6068677_1.jpg,,,,,,,,,,"Use config","Use config","VAMPIRE CHEWS STRAWBERRY 60",,,"Block after Info Column",,8.4000,0,"VAMPIRE CHEWS STRAWBERRY 60",/6/0/6068677_1.jpg,,,,,1,2,/6/0/6068677_1.jpg,,"2017-12-07 21:52:29",vampire-chews-strawberry-60,vampire-chews-strawberry-60.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068677.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068677_1.jpg,,0,0
6068660,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"VAMPIRE CHEWS GRAPE 60",,,,0,/6/0/6068660_1.jpg,,,,,,,,,,"Use config","Use config","VAMPIRE CHEWS GRAPE 60",,,"Block after Info Column",,8.4000,0,"VAMPIRE CHEWS GRAPE 60",/6/0/6068660_1.jpg,,,,,1,2,/6/0/6068660_1.jpg,,"2017-12-07 21:52:28",vampire-chews-grape-60,vampire-chews-grape-60.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068660.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068660_1.jpg,,0,0
6068653,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"VAMPIRE CHEWS BLUE RASP 60",,,,0,/6/0/6068653_1.jpg,,,,,,,,,,"Use config","Use config","VAMPIRE CHEWS BLUE RASP 60",,,"Block after Info Column",,8.4000,0,"VAMPIRE CHEWS BLUE RASP 60",/6/0/6068653_1.jpg,,,,,1,2,/6/0/6068653_1.jpg,,"2017-12-07 21:52:28",vampire-chews-blue-rasp-60,vampire-chews-blue-rasp-60.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068653.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068653_1.jpg,,0,0
6068646,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"VAMPIRE CHEWS WATERMELON 60",,,,0,/6/0/6068646_1.jpg,,,,,,,,,,"Use config","Use config","VAMPIRE CHEWS WATERMELON 60",,,"Block after Info Column",,8.4000,0,"VAMPIRE CHEWS WATERMELON 60",/6/0/6068646_1.jpg,,,,,1,2,/6/0/6068646_1.jpg,,"2017-12-07 21:52:28",vampire-chews-watermelon-60,vampire-chews-watermelon-60.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068646.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068646_1.jpg,,0,0
6068417,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"TROLLI SOUR BITES FRUI 57G*18",,,,0,/6/0/6068417_1.jpg,,,,,,,,,,"Use config","Use config","TROLLI SOUR BITES FRUI 57G*18",,,"Block after Info Column",,19.8000,0,"TROLLI SOUR BITES FRUI 57G*18",/6/0/6068417_1.jpg,,,,,1,2,/6/0/6068417_1.jpg,,"2017-12-07 21:52:45",trolli-sour-bites-frui-57g-18,trolli-sour-bites-frui-57g-18.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068417.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068417_1.jpg,,0,0
6068400,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"TROLLI BRITE BLASTS 57G*12",,,,0,/6/0/6068400_1.jpg,,,,,,,,,,"Use config","Use config","TROLLI BRITE BLASTS 57G*12",,,"Block after Info Column",,13.2000,0,"TROLLI BRITE BLASTS 57G*12",/6/0/6068400_1.jpg,,,,,1,2,/6/0/6068400_1.jpg,,"2017-12-07 21:52:45",trolli-brite-blasts-57g-12,trolli-brite-blasts-57g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068400.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068400_1.jpg,,0,0
6068288,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"VIMTO TONGUE TICKLERS 34G*24",,,,0,/6/0/6068288_1.jpg,,,,,,,,,,"Use config","Use config","VIMTO TONGUE TICKLERS 34G*24",,,"Block after Info Column",,24.0000,0,"VIMTO TONGUE TICKLERS 34G*24",/6/0/6068288_1.jpg,,,,,1,2,/6/0/6068288_1.jpg,,"2017-12-07 21:52:36",vimto-tongue-ticklers-34g-24,vimto-tongue-ticklers-34g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068288.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068288_1.jpg,,0,0
6068196,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"TNT MEGA POPPING DIP LOOSE",,,,0,/6/0/6068196_1.jpg,,,,,,,,,,"Use config","Use config","TNT MEGA POPPING DIP LOOSE",,,"Block after Info Column",,19.8000,0,"TNT MEGA POPPING DIP LOOSE",/6/0/6068196_1.jpg,,,,,1,2,/6/0/6068196_1.jpg,,"2017-12-07 21:52:43",tnt-mega-popping-dip-loose,tnt-mega-popping-dip-loose.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068196.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6068196_1.jpg,,0,0
6068172,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"C/C SHERBET BOTTLES LOOSE",,,,0,/6/0/6068172.jpg,,,,,,,,,,"Use config","Use config","C/C SHERBET BOTTLES LOOSE",,,"Block after Info Column",,2.0000,0,"C/C SHERBET BOTTLES LOOSE",/6/0/6068172.jpg,,,,,1,2,/6/0/6068172.jpg,,"2017-12-07 21:47:29",c-c-sherbet-bottles-loose,c-c-sherbet-bottles-loose.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068172.jpg,,0,0
6068165,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"TRIPLE DIPPERS LOOSE",,,,0,/6/0/6068165.jpg,,,,,,,,,,"Use config","Use config","TRIPLE DIPPERS LOOSE",,,"Block after Info Column",,4.5000,0,"TRIPLE DIPPERS LOOSE",/6/0/6068165.jpg,,,,,1,2,/6/0/6068165.jpg,,"2017-12-07 21:47:31",triple-dippers-loose,triple-dippers-loose.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068165.jpg,,0,0
6068158,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"MONSTER DIP LOOSE",,,,0,/6/0/6068158.jpg,,,,,,,,,,"Use config","Use config","MONSTER DIP LOOSE",,,"Block after Info Column",,3.0000,0,"MONSTER DIP LOOSE",/6/0/6068158.jpg,,,,,1,2,/6/0/6068158.jpg,,"2017-12-07 21:47:31",monster-dip-loose,monster-dip-loose.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068158.jpg,,0,0
6068141,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"ZAPPO SOUR GRUMPY LOOSE2.50",,,,0,/6/0/6068141.jpg,,,,,,,,,,"Use config","Use config","ZAPPO SOUR GRUMPY LOOSE2.50",,,"Block after Info Column",,2.5000,0,"ZAPPO SOUR GRUMPY LOOSE2.50",/6/0/6068141.jpg,,,,,1,2,/6/0/6068141.jpg,,"2017-12-07 21:47:29",zappo-sour-grumpy-loose2-50,zappo-sour-grumpy-loose2-50.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6068141.jpg,,0,0
6067991,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"TOXIC GOOP GUM 58G*24",,,,0,/6/0/6067991_1.jpg,,,,,,,,,,"Use config","Use config","TOXIC GOOP GUM 58G*24",,,"Block after Info Column",,25.0000,0,"TOXIC GOOP GUM 58G*24",/6/0/6067991_1.jpg,,,,,1,2,/6/0/6067991_1.jpg,,"2017-12-07 21:52:43",toxic-goop-gum-58g-24,toxic-goop-gum-58g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6067991.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6067991_1.jpg,,0,0
6067953,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"FLURO MINI STIX 10G*40",,,,0,/6/0/6067953_1.jpg,,,,,,,,,,"Use config","Use config","FLURO MINI STIX 10G*40",,,"Block after Info Column",,5.6000,0,"FLURO MINI STIX 10G*40",/6/0/6067953_1.jpg,,,,,1,2,/6/0/6067953_1.jpg,,"2017-12-07 21:52:28",fluro-mini-stix-10g-40,fluro-mini-stix-10g-40.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6067953.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6067953_1.jpg,,0,0
6067755,,Default,simple,"Confectionery/Counter Lines","Default Category",base,,,,,,"2017-11-20 05:36:09",,,,,"NURON BRAIN JAWBREAKERS 18'S",,,,0,/6/0/6067755_1.jpg,,,,,,,,,,"Use config","Use config","NURON BRAIN JAWBREAKERS 18'S",,,"Block after Info Column",,16.3500,0,"NURON BRAIN JAWBREAKERS 18'S",/6/0/6067755_1.jpg,,,,,1,2,/6/0/6067755_1.jpg,,"2017-12-07 21:52:28",nuron-brain-jawbreakers-18-s,nuron-brain-jawbreakers-18-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6067755.jpg,,0,0
